nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: ../data/ccg/train.ccg
Dev file: ../data/ccg/dev.ccg
Test file: ../data/ccg/test.ccg
Raw file: None
Model saved to: ../data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: CNN
DATA SUMMARY END.
Data setting saved to file:  ../data/ccg/saved_model..dset
build batched bilstm...
build batched char cnn...
Epoch: 0/100
 Learning rate is setted as: 0.015
     Instance: 500; Time: 4.63s; loss: 52080.7548; acc: 2080.0/11661.0=0.1784
     Instance: 1000; Time: 3.72s; loss: 41051.9559; acc: 4471.0/23424.0=0.1909
     Instance: 1500; Time: 3.71s; loss: 40144.5953; acc: 6881.0/35116.0=0.1960
     Instance: 2000; Time: 3.69s; loss: 38797.8726; acc: 9277.0/46602.0=0.1991
     Instance: 2500; Time: 3.69s; loss: 38640.4830; acc: 11663.0/58164.0=0.2005
     Instance: 3000; Time: 3.68s; loss: 39795.3956; acc: 14053.0/70075.0=0.2005
     Instance: 3500; Time: 3.74s; loss: 38275.7656; acc: 16445.0/81533.0=0.2017
     Instance: 4000; Time: 3.76s; loss: 37654.3867; acc: 18799.0/92841.0=0.2025
     Instance: 4500; Time: 3.94s; loss: 40380.5052; acc: 21286.0/104906.0=0.2029
     Instance: 5000; Time: 3.76s; loss: 39332.6447; acc: 23635.0/116718.0=0.2025
     Instance: 5500; Time: 3.70s; loss: 38137.6462; acc: 25927.0/128132.0=0.2023
     Instance: 6000; Time: 3.86s; loss: 38974.1700; acc: 28329.0/139869.0=0.2025
     Instance: 6500; Time: 3.92s; loss: 39784.1111; acc: 30841.0/151886.0=0.2031
     Instance: 7000; Time: 3.74s; loss: 40579.6856; acc: 33408.0/164236.0=0.2034
     Instance: 7500; Time: 3.69s; loss: 36585.2164; acc: 36676.0/176263.0=0.2081
     Instance: 8000; Time: 3.75s; loss: 29802.0240; acc: 41655.0/187999.0=0.2216
     Instance: 8500; Time: 3.73s; loss: 25935.0323; acc: 47565.0/199609.0=0.2383
     Instance: 9000; Time: 3.86s; loss: 23665.0959; acc: 54307.0/211390.0=0.2569
     Instance: 9500; Time: 3.95s; loss: 21484.8069; acc: 61706.0/223365.0=0.2763
     Instance: 10000; Time: 3.81s; loss: 19077.9851; acc: 69121.0/234959.0=0.2942
     Instance: 10500; Time: 3.72s; loss: 17972.5739; acc: 76907.0/246635.0=0.3118
     Instance: 11000; Time: 3.98s; loss: 17119.4228; acc: 84654.0/258228.0=0.3278
     Instance: 11500; Time: 3.77s; loss: 16549.3017; acc: 92422.0/269675.0=0.3427
     Instance: 12000; Time: 3.59s; loss: 15051.0116; acc: 100222.0/280849.0=0.3569
     Instance: 12500; Time: 3.70s; loss: 15629.8891; acc: 108369.0/292591.0=0.3704
     Instance: 13000; Time: 3.75s; loss: 15658.2875; acc: 116913.0/304694.0=0.3837
     Instance: 13500; Time: 3.72s; loss: 15071.4215; acc: 125381.0/316606.0=0.3960
     Instance: 14000; Time: 3.65s; loss: 13963.1777; acc: 133749.0/328157.0=0.4076
     Instance: 14500; Time: 3.85s; loss: 13907.2739; acc: 142269.0/339920.0=0.4185
     Instance: 15000; Time: 3.79s; loss: 13597.7178; acc: 150660.0/351480.0=0.4286
     Instance: 15500; Time: 3.63s; loss: 12997.2328; acc: 159159.0/363017.0=0.4384
     Instance: 16000; Time: 3.62s; loss: 12428.5756; acc: 167474.0/374313.0=0.4474
     Instance: 16500; Time: 3.71s; loss: 12373.4696; acc: 175938.0/385689.0=0.4562
     Instance: 17000; Time: 3.78s; loss: 12578.6399; acc: 184768.0/397455.0=0.4649
     Instance: 17500; Time: 3.73s; loss: 12037.7015; acc: 193922.0/409444.0=0.4736
     Instance: 18000; Time: 3.76s; loss: 11780.7727; acc: 202845.0/421221.0=0.4816
     Instance: 18500; Time: 3.76s; loss: 10733.7446; acc: 211538.0/432477.0=0.4891
     Instance: 19000; Time: 3.65s; loss: 11579.0204; acc: 220338.0/444147.0=0.4961
     Instance: 19500; Time: 3.61s; loss: 11524.9915; acc: 229383.0/455936.0=0.5031
     Instance: 20000; Time: 3.62s; loss: 10760.3415; acc: 238122.0/467352.0=0.5095
     Instance: 20500; Time: 3.73s; loss: 10990.7474; acc: 247448.0/479392.0=0.5162
     Instance: 21000; Time: 3.64s; loss: 11574.1635; acc: 256555.0/491213.0=0.5223
     Instance: 21500; Time: 3.74s; loss: 11210.3947; acc: 265887.0/503276.0=0.5283
     Instance: 22000; Time: 3.84s; loss: 10625.8533; acc: 275358.0/515294.0=0.5344
     Instance: 22500; Time: 3.73s; loss: 10537.9486; acc: 284580.0/527053.0=0.5399
     Instance: 23000; Time: 3.78s; loss: 10516.0624; acc: 294130.0/539183.0=0.5455
     Instance: 23500; Time: 3.64s; loss: 10040.7678; acc: 303419.0/550955.0=0.5507
     Instance: 24000; Time: 3.63s; loss: 9705.4612; acc: 312324.0/562258.0=0.5555
     Instance: 24500; Time: 3.87s; loss: 10498.5499; acc: 321697.0/574199.0=0.5603
     Instance: 25000; Time: 3.83s; loss: 9752.6819; acc: 330581.0/585499.0=0.5646
     Instance: 25500; Time: 3.82s; loss: 10007.8308; acc: 340072.0/597420.0=0.5692
     Instance: 26000; Time: 3.67s; loss: 9718.3134; acc: 349513.0/609303.0=0.5736
     Instance: 26500; Time: 3.70s; loss: 9419.9109; acc: 358922.0/621075.0=0.5779
     Instance: 27000; Time: 3.68s; loss: 9849.7363; acc: 368109.0/632732.0=0.5818
     Instance: 27500; Time: 3.67s; loss: 9636.1625; acc: 377237.0/644254.0=0.5855
     Instance: 28000; Time: 3.75s; loss: 8857.0850; acc: 386401.0/655601.0=0.5894
     Instance: 28500; Time: 3.71s; loss: 9245.6936; acc: 395765.0/667241.0=0.5931
     Instance: 29000; Time: 3.95s; loss: 9187.5036; acc: 405468.0/679279.0=0.5969
     Instance: 29500; Time: 3.74s; loss: 9412.2954; acc: 415199.0/691354.0=0.6006
     Instance: 30000; Time: 3.72s; loss: 9174.3147; acc: 424716.0/703162.0=0.6040
     Instance: 30500; Time: 3.69s; loss: 8698.3378; acc: 434065.0/714736.0=0.6073
     Instance: 31000; Time: 3.74s; loss: 8578.0796; acc: 443787.0/726650.0=0.6107
     Instance: 31500; Time: 3.88s; loss: 8689.1563; acc: 453583.0/738650.0=0.6141
     Instance: 32000; Time: 3.63s; loss: 8580.0692; acc: 463120.0/750402.0=0.6172
     Instance: 32500; Time: 3.79s; loss: 9067.3926; acc: 472690.0/762241.0=0.6201
     Instance: 33000; Time: 3.89s; loss: 8304.1091; acc: 482465.0/774206.0=0.6232
     Instance: 33500; Time: 3.61s; loss: 8538.3305; acc: 491993.0/785862.0=0.6261
     Instance: 34000; Time: 3.88s; loss: 8434.0555; acc: 501616.0/797643.0=0.6289
     Instance: 34500; Time: 3.67s; loss: 8452.1285; acc: 511228.0/809385.0=0.6316
     Instance: 35000; Time: 3.84s; loss: 8898.1046; acc: 521172.0/821595.0=0.6343
     Instance: 35500; Time: 3.67s; loss: 8538.8727; acc: 530814.0/833399.0=0.6369
     Instance: 36000; Time: 3.83s; loss: 8277.7392; acc: 540384.0/845076.0=0.6395
     Instance: 36500; Time: 3.84s; loss: 8258.6962; acc: 550269.0/857072.0=0.6420
     Instance: 37000; Time: 3.80s; loss: 8774.1752; acc: 560031.0/869073.0=0.6444
     Instance: 37500; Time: 3.77s; loss: 7958.7788; acc: 569642.0/880680.0=0.6468
     Instance: 38000; Time: 3.66s; loss: 7631.9516; acc: 579083.0/892106.0=0.6491
     Instance: 38500; Time: 3.85s; loss: 8751.1311; acc: 588884.0/904023.0=0.6514
     Instance: 39000; Time: 3.79s; loss: 8278.8040; acc: 598338.0/915545.0=0.6535
     Instance: 39500; Time: 3.72s; loss: 8149.2746; acc: 607816.0/927113.0=0.6556
     Instance: 39604; Time: 0.82s; loss: 1635.1850; acc: 609839.0/929552.0=0.6561
Epoch: 0 training finished. Time: 297.89s, speed: 132.95st/s,  total loss: 1355950.54966
gold_num =  0  pred_num =  0  right_num =  0
Dev: time: 4.55s speed: 422.19st/s; acc: 0.8694
Exceed previous best acc score: -1
gold_num =  0  pred_num =  0  right_num =  0
Test: time: 5.47s, speed: 445.04st/s; acc: 0.8721
Epoch: 1/100
 Learning rate is setted as: 0.015
     Instance: 500; Time: 3.77s; loss: 8233.6403; acc: 10201.0/12328.0=0.8275
     Instance: 1000; Time: 3.84s; loss: 7800.7223; acc: 20047.0/24183.0=0.8290
     Instance: 1500; Time: 3.92s; loss: 7616.3635; acc: 30001.0/36079.0=0.8315
     Instance: 2000; Time: 3.41s; loss: 8396.9531; acc: 39646.0/47848.0=0.8286
     Instance: 2500; Time: 3.77s; loss: 7159.1014; acc: 49145.0/59206.0=0.8301
     Instance: 3000; Time: 3.74s; loss: 7947.0604; acc: 59201.0/71313.0=0.8302
     Instance: 3500; Time: 3.62s; loss: 7364.9242; acc: 68593.0/82588.0=0.8305
     Instance: 4000; Time: 3.63s; loss: 7437.8367; acc: 78125.0/94055.0=0.8306
     Instance: 4500; Time: 3.80s; loss: 7858.4022; acc: 87757.0/105699.0=0.8303
     Instance: 5000; Time: 3.66s; loss: 7842.7443; acc: 97428.0/117346.0=0.8303
     Instance: 5500; Time: 3.83s; loss: 7636.7838; acc: 106937.0/128812.0=0.8302
     Instance: 6000; Time: 3.92s; loss: 7699.8396; acc: 116885.0/140705.0=0.8307
     Instance: 6500; Time: 3.75s; loss: 7663.2238; acc: 126486.0/152265.0=0.8307
     Instance: 7000; Time: 3.77s; loss: 7519.2819; acc: 136296.0/163982.0=0.8312
     Instance: 7500; Time: 3.78s; loss: 7778.8155; acc: 145863.0/175516.0=0.8311
     Instance: 8000; Time: 3.81s; loss: 7297.7510; acc: 155926.0/187458.0=0.8318
     Instance: 8500; Time: 3.74s; loss: 7767.7066; acc: 165960.0/199517.0=0.8318
     Instance: 9000; Time: 3.68s; loss: 7316.8608; acc: 175452.0/210844.0=0.8321
     Instance: 9500; Time: 3.74s; loss: 7870.0638; acc: 185339.0/222716.0=0.8322
     Instance: 10000; Time: 3.81s; loss: 7778.7729; acc: 195532.0/234959.0=0.8322
     Instance: 10500; Time: 3.69s; loss: 7588.5770; acc: 205275.0/246594.0=0.8324
     Instance: 11000; Time: 3.79s; loss: 7456.7228; acc: 215349.0/258566.0=0.8329
     Instance: 11500; Time: 3.65s; loss: 6974.3454; acc: 225026.0/270059.0=0.8332
     Instance: 12000; Time: 3.72s; loss: 7350.4417; acc: 234946.0/281896.0=0.8334
     Instance: 12500; Time: 3.69s; loss: 7100.2906; acc: 244700.0/293468.0=0.8338
     Instance: 13000; Time: 3.69s; loss: 7597.3689; acc: 254404.0/305117.0=0.8338
     Instance: 13500; Time: 3.73s; loss: 7427.6008; acc: 264405.0/317058.0=0.8339
     Instance: 14000; Time: 3.66s; loss: 7067.4739; acc: 273983.0/328510.0=0.8340
     Instance: 14500; Time: 3.88s; loss: 7469.0780; acc: 283722.0/340156.0=0.8341
     Instance: 15000; Time: 3.83s; loss: 7510.6587; acc: 293785.0/352121.0=0.8343
     Instance: 15500; Time: 3.63s; loss: 6734.9933; acc: 303757.0/363830.0=0.8349
     Instance: 16000; Time: 3.77s; loss: 7151.1980; acc: 313753.0/375684.0=0.8352
     Instance: 16500; Time: 3.69s; loss: 7069.7749; acc: 323868.0/387616.0=0.8355
     Instance: 17000; Time: 3.71s; loss: 7155.2803; acc: 333591.0/399202.0=0.8356
     Instance: 17500; Time: 3.76s; loss: 6838.1817; acc: 343729.0/411154.0=0.8360
     Instance: 18000; Time: 4.09s; loss: 7321.7575; acc: 353520.0/422802.0=0.8361
     Instance: 18500; Time: 3.56s; loss: 6878.1201; acc: 363074.0/434151.0=0.8363
     Instance: 19000; Time: 3.78s; loss: 7734.7284; acc: 373279.0/446322.0=0.8363
     Instance: 19500; Time: 3.66s; loss: 7025.9624; acc: 383205.0/458050.0=0.8366
     Instance: 20000; Time: 3.67s; loss: 6724.9857; acc: 392895.0/469511.0=0.8368
     Instance: 20500; Time: 3.69s; loss: 7002.5175; acc: 402991.0/481384.0=0.8372
     Instance: 21000; Time: 3.77s; loss: 6956.0668; acc: 412700.0/492894.0=0.8373
     Instance: 21500; Time: 3.72s; loss: 6861.1154; acc: 422643.0/504621.0=0.8375
     Instance: 22000; Time: 3.79s; loss: 7179.5194; acc: 432695.0/516489.0=0.8378
     Instance: 22500; Time: 3.77s; loss: 7059.4513; acc: 442819.0/528428.0=0.8380
     Instance: 23000; Time: 3.83s; loss: 7154.3285; acc: 452752.0/540245.0=0.8380
